Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
46000	-2514.6805290995076	-2498.7634329143493	-15.917096185158272	0.07359441252395946	33.512161957061416	0.004085799750000089
46500	-2517.7147737075593	-2496.4921263644273	-21.22264734313202	0.05870975852768354	45.91008516778373	0.003539726276354003
47000	-2514.6956532724935	-2498.312763056415	-16.382890216078305	0.02946266556489272	30.16612711468508	0.005122812253848679
47500	-2514.752839055898	-2498.5099045808465	-16.242934475051523	0.047100777826633265	36.546451088366126	0.005007300144834213
48000	-2513.952138182903	-2498.2643718239165	-15.687766358986478	0.08990093695687093	23.099806376056325	0.007351744811933552
48500	-2515.5507152867867	-2496.5511067128564	-18.999608573930143	0.04143205681969318	41.766272574968504	0.003816165853947427
49000	-2518.3974379757597	-2500.366346230723	-18.031091745036555	0.022133769206942253	40.35849708702795	0.005310771512900161
49500	-2518.7870699618097	-2500.661870637996	-18.125199323813785	0.08273046324137683	33.59921185834013	0.005107025525008658
50000	-2513.623094764986	-2497.996581980137	-15.626512784849039	0.10145146625652937	23.303118604467876	0.00679229278094703
50500	-2511.553682118843	-2496.587919974607	-14.965762144236116	0.063893486480458	28.979353773424688	0.006372844300503243
51000	-2516.0396450996095	-2499.2648296621	-16.774815437509687	0.043840954888437665	32.830331573888344	0.005145250995771814
51500	-2516.0312170601555	-2499.9009920142034	-16.130225045952063	0.10835156353441096	29.44557614769679	0.004616533183730068
52000	-2516.6842784756573	-2499.7580737501316	-16.92620472552581	0.022004452478992135	36.99089033401299	0.004854280656318162
52500	-2514.9476577677374	-2498.993796754851	-15.95386101288659	0.025977899871555837	32.24378262911474	0.005222670888596565
53000	-2513.116354126247	-2497.321070626375	-15.795283499872433	0.030725090260058922	29.546261404340203	0.004375642376950446
53500	-2514.2718678153224	-2498.315056631372	-15.956811183950315	0.055766638708391464	32.19062418021559	0.0047109331315553496
54000	-2511.777476499903	-2496.5646317961937	-15.212844703709589	0.08216156250157777	27.99356762594752	0.0053288799016286675
54500	-2516.6724680619027	-2500.7422780713023	-15.930189990600613	0.07814417809865591	21.95150453069555	0.008315206274244674
55000	-2513.7273566648137	-2496.68346418313	-17.043892481683635	0.0431985573038831	38.5878600687214	0.004629748865706878
55500	-2512.2345912035385	-2497.004874392992	-15.229716810546511	0.05850272291176533	31.9156201795183	0.005033341221982164
56000	-2514.2195949594256	-2497.2919637368195	-16.927631222606248	0.0465517649920518	37.24274683467563	0.0050713275707627735
56500	-2516.5588245775184	-2499.9292731870837	-16.629551390434504	0.07815356808960733	35.51306926658994	0.003960665259865732
57000	-2512.762749301849	-2497.75931079741	-15.003438504438948	0.07628458604820204	26.12840141233358	0.00596912939403367
57500	-2515.7717087724286	-2499.1782884697295	-16.593420302699005	0.031416878973991744	35.76842353950953	0.005667593014597573
58000	-2515.024428345439	-2498.9024883112897	-16.121940034149123	0.09613202394685762	32.469767927572924	0.004305319361691782
58500	-2513.4631138476893	-2497.866574331067	-15.596539516622222	0.05436595153255417	34.53300796047747	0.005516071531965498
59000	-2515.2621661420253	-2500.1165304043943	-15.1456357376309	0.07689333173274145	29.178819890869924	0.006994372229002831
59500	-2513.868678541088	-2497.229486162435	-16.63919237865269	0.03828333281907444	38.21232579942751	0.004985392285148823
60000	-2515.171828392382	-2499.3814726014575	-15.790355790924595	0.03294473312172812	25.301031625840398	0.006400683020161553
60500	-2511.659838637688	-2496.191986844883	-15.467851792804826	0.032242774757044554	28.55832906757546	0.005959569398398597
61000	-2511.707264864764	-2496.269561856163	-15.437703008601204	0.08460092110169395	31.018881836757075	0.005467139361559491
61500	-2516.8306806767914	-2498.735645890755	-18.09503478603611	0.036013521001271476	41.215045247889684	0.004048738069759451
62000	-2513.831181127385	-2497.611428940825	-16.219752186559973	0.023702690334629243	34.90000447089814	0.004387361456466474
62500	-2514.2824466914517	-2498.3222045553393	-15.960242136112392	0.036782682860452776	37.36963756160689	0.0037786865169373005
63000	-2511.7835614144096	-2496.1163727630665	-15.66718865134316	0.0470935430915383	33.981301920588116	0.004140894682527559
63500	-2513.498012468124	-2496.1231204675205	-17.374892000603868	0.09387660221323989	35.52482840308643	0.004337491743159643
64000	-2518.3940080494754	-2500.476378517931	-17.917629531544076	0.012324341564241958	30.76941492157164	0.0036752296595831927
64500	-2512.7481896925965	-2497.2079854464428	-15.540204246153587	0.0651238188762474	30.353970464755545	0.004654144390946716
65000	-2513.2439215151876	-2497.8057391623606	-15.438182352827097	0.09875784679270243	24.002694893900586	0.004986535957829709
65500	-2513.714927069501	-2498.1160269156753	-15.598900153825742	0.054213165665811774	23.879372295885208	0.006825527520948164
66000	-2516.041921322932	-2496.90930056385	-19.132620759081657	0.09442135158629877	39.93989198510144	0.0044266691845322535
66500	-2512.783221721137	-2497.5845578424787	-15.198663878658351	0.05221753531563738	25.126203966835114	0.0063070641739518315
67000	-2514.085800409041	-2498.9048527770337	-15.180947632007221	0.04236883830619446	31.183970849035454	0.006304282848915783
67500	-2516.37343074586	-2498.0086489867376	-18.364781759122433	0.06021663393488593	38.70503628782816	0.003921421516700382
68000	-2516.0791978746056	-2499.7882951316433	-16.290902742962395	0.09085233686928541	29.72723846952011	0.005655345953884687
68500	-2513.0142398035987	-2496.8778752639237	-16.136364539674858	0.030025734568916378	32.57984797491799	0.004234834218362515
69000	-2513.1507133251066	-2497.6125605543857	-15.538152770721073	0.08706750415452537	23.777161744027186	0.005326345604631321
69500	-2517.6495874374914	-2501.208058961185	-16.441528476306082	0.06316220430901574	33.884845296752715	0.00450804202458394
70000	-2516.6009858780685	-2500.780114909877	-15.820870968191832	0.07203015208097444	32.95710842538667	0.00421070315445559
70500	-2512.447408711266	-2496.400216488098	-16.047192223167777	0.0868837110948005	30.243878343349607	0.0051523210407921705
71000	-2513.1221320898844	-2496.927610486857	-16.194521603027408	0.08591363296895572	31.376039335581854	0.004340800061020912
71500	-2518.6711287912353	-2503.1534264695715	-15.51770232166383	0.08094908240901057	34.338275804086756	0.004159134658608013
72000	-2511.6672602025938	-2496.4735832544525	-15.193676948141196	0.056645973884287694	30.691444542501923	0.004433317929460183
72500	-2514.5721742444603	-2499.4138813058808	-15.158292938579368	0.042671243843226334	27.63642630475493	0.006459086890729899
73000	-2515.2643647984746	-2499.5698985764066	-15.694466222068213	0.04308687981544775	28.78989795990957	0.005732897491465717
73500	-2514.3750576953958	-2499.4162539444	-14.958803750995589	0.050481988740279225	28.89541098511799	0.006300871443623306
74000	-2517.9032895203895	-2502.7839472685882	-15.11934225180134	0.05962970095698	31.573720316579656	0.004444831054134694
74500	-2514.825158468547	-2497.8150522068727	-17.010106261674604	0.07097348053196129	38.15011409471236	0.004232157337538455
75000	-2517.046172915581	-2501.373611954017	-15.672560961563596	0.05270750714258688	21.60443399933917	0.004607374442523111
75500	-2513.3238076566245	-2498.1049404825044	-15.218867174120028	0.04128354496543034	27.03785076956001	0.005226787312527643
76000	-2513.8409788379226	-2497.888018775979	-15.952960061943426	0.08102772937443746	30.11963107468992	0.004636202673690498
76500	-2512.2939106278905	-2496.957833791199	-15.336076836691586	0.059957619782568757	25.267071726328716	0.006479338083352877
77000	-2513.4788091840846	-2498.4988494277304	-14.979959756354143	0.052911285140587114	26.114999750650284	0.0061422371631707235
77500	-2514.01313968538	-2498.2581310177147	-15.755008667665239	0.07676798677835457	23.133386103494665	0.006680175266304363
78000	-2516.8031743841916	-2499.6890057732317	-17.114168610959958	0.1362849035078531	28.385242774379034	0.006700759677535199
78500	-2513.593021370181	-2498.469736474597	-15.123284895583552	0.07800853632931265	27.64494065340236	0.005149723173958361
79000	-2513.5459202802463	-2497.1973872886565	-16.348532991589902	0.04435505332142027	33.936586856995746	0.004249466476255142
79500	-2516.0847099649263	-2499.041577401378	-17.04313256354805	0.04426001565999488	35.90129148362697	0.004055563378162678
80000	-2518.87275386259	-2502.6224009667058	-16.250352895884163	0.10366673190120461	20.991668790673145	0.007541034197302843
80500	-2517.841580142775	-2502.262302093343	-15.579278049431885	0.05735775118521294	26.551381497282733	0.00567468248157299
81000	-2513.2640241516397	-2498.446018574381	-14.818005577258665	0.0605712791387081	28.224853971203224	0.005006802680464468
81500	-2513.4748739998827	-2497.496709912733	-15.978164087149844	0.06551675633605154	35.99637190846763	0.0037032994734547036
82000	-2515.448012593248	-2499.6135453219226	-15.8344672713254	0.032187163092631865	26.483320948928082	0.007161585596451744
